index,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DailyRate_cat,DistanceFromHome_cat,HourlyRate_cat,MonthlyIncome_cat,MonthlyRate_cat,TotalWorkingYears_cat,YearsAtCompany_cat,YearsInCurrentRole_cat,MonthlyRatetoIncomeDiff,MonthlyRatetoIncomeDiff_cat
124,31,1,Travel_Rarely,249,Sales,6,4,Life Sciences,1,163,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,4,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7,<400,5-10,60-80,5000-7500,20000-25000,10 to 15,5 to 10,6 to 8,14567,10k-15k
142,38,0,Travel_Rarely,364,Research & Development,3,5,Technical Degree,1,193,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2,<400,2-5,<40,2500-5000,<5000,15 to 20,<5,<2,-2015,<0
794,34,0,Travel_Frequently,618,Research & Development,3,1,Life Sciences,1,1103,1,Male,45,3,2,Healthcare Representative,4,Single,7756,22266,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4,400-800,2-5,40-60,7500-10000,20000-25000,5 to 10,5 to 10,<2,14510,10k-15k
262,32,0,Travel_Rarely,128,Research & Development,2,1,Technical Degree,1,362,4,Male,84,2,2,Laboratory Technician,1,Single,2176,19737,4,Y,No,13,3,4,80,0,9,5,3,6,2,0,4,<400,<2,>80,<2500,15000-20000,5 to 10,5 to 10,<2,17561,15k-20k
303,31,0,Travel_Rarely,218,Sales,7,3,Technical Degree,1,416,2,Male,100,4,2,Sales Executive,4,Married,6929,12241,4,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,<400,5-10,>80,5000-7500,10000-15000,5 to 10,5 to 10,6 to 8,5312,5k-10k
662,20,1,Travel_Rarely,500,Sales,2,3,Medical,1,922,3,Female,49,2,1,Sales Representative,3,Single,2044,22052,1,Y,No,13,3,4,80,0,2,3,2,2,2,0,2,400-800,<2,40-60,<2500,20000-25000,<5,<5,<2,20008,>20k
1291,37,1,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,<400,5-10,40-60,2500-5000,<5000,5 to 10,5 to 10,2 to 4,779,0k to 5k
475,26,0,Travel_Rarely,703,Sales,28,2,Marketing,1,641,1,Male,66,3,2,Sales Executive,2,Married,6272,7428,1,Y,No,20,4,4,80,2,6,5,4,5,3,1,4,400-800,>20,60-80,5000-7500,5000-10000,5 to 10,<5,2 to 4,1156,0k to 5k
565,23,0,Travel_Rarely,310,Research & Development,10,1,Medical,1,784,1,Male,79,4,1,Research Scientist,3,Single,3505,19630,1,Y,No,18,3,4,80,0,2,3,3,2,2,0,2,<400,5-10,60-80,2500-5000,15000-20000,<5,<5,<2,16125,15k-20k
1056,28,1,Travel_Frequently,1496,Sales,1,3,Technical Degree,1,1486,1,Male,92,3,1,Sales Representative,3,Married,2909,15747,3,Y,No,15,3,4,80,1,5,3,4,3,2,1,2,>1200,<2,>80,2500-5000,15000-20000,<5,<5,<2,12838,10k-15k
1438,23,1,Travel_Frequently,638,Sales,9,3,Marketing,1,2023,4,Male,33,3,1,Sales Representative,1,Married,1790,26956,1,Y,No,19,3,1,80,1,1,3,2,1,0,1,0,400-800,5-10,<40,<2500,>25000,<5,<5,<2,25166,>20k
1459,29,0,Travel_Rarely,1378,Research & Development,13,2,Other,1,2053,4,Male,46,2,2,Laboratory Technician,2,Married,4025,23679,4,Y,Yes,13,3,1,80,1,10,2,3,4,3,0,3,>1200,10-15,40-60,2500-5000,20000-25000,5 to 10,<5,2 to 4,19654,15k-20k
434,31,0,Travel_Rarely,1274,Research & Development,9,1,Life Sciences,1,581,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648,14394,1,Y,No,25,4,4,80,1,13,6,4,13,8,0,8,>1200,5-10,<40,>10000,10000-15000,10 to 15,10 to 15,6 to 8,3746,0k to 5k
859,29,0,Travel_Rarely,942,Research & Development,15,1,Life Sciences,1,1202,2,Female,69,1,1,Research Scientist,4,Married,2168,26933,0,Y,Yes,18,3,1,80,1,6,2,2,5,4,1,3,800-1200,10-15,60-80,<2500,>25000,5 to 10,<5,2 to 4,24765,>20k
922,44,0,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,1288,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,800-1200,2-5,>80,>10000,15000-20000,25 to 30,>20,>8,-1713,<0
1085,31,1,Travel_Frequently,561,Research & Development,3,3,Life Sciences,1,1537,4,Female,33,3,1,Research Scientist,3,Single,4084,4156,1,Y,No,12,3,1,80,0,7,2,1,7,2,7,7,400-800,2-5,<40,2500-5000,<5000,5 to 10,5 to 10,<2,72,0k to 5k
1150,35,0,Travel_Rarely,819,Research & Development,18,5,Life Sciences,1,1621,2,Male,48,4,2,Research Scientist,1,Married,5208,26312,1,Y,No,11,3,4,80,0,16,2,3,16,15,1,10,800-1200,15-20,40-60,5000-7500,>25000,15 to 20,15 to 20,>8,21104,>20k
1201,23,1,Travel_Rarely,1320,Research & Development,8,1,Medical,1,1684,4,Male,93,2,1,Laboratory Technician,3,Single,3989,20586,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2,>1200,5-10,>80,2500-5000,20000-25000,<5,<5,2 to 4,16597,15k-20k
37,35,0,Travel_Rarely,890,Sales,2,3,Marketing,1,49,4,Female,97,3,1,Sales Representative,4,Married,2014,9687,1,Y,No,13,3,1,80,0,2,3,3,2,2,2,2,800-1200,<2,>80,<2500,5000-10000,<5,<5,<2,7673,5k-10k
643,42,0,Travel_Rarely,1265,Research & Development,3,3,Life Sciences,1,894,3,Female,95,4,2,Laboratory Technician,4,Married,5231,23726,2,Y,Yes,13,3,2,80,1,17,1,2,5,3,1,3,>1200,2-5,>80,5000-7500,20000-25000,15 to 20,<5,2 to 4,18495,15k-20k
1449,32,0,Travel_Rarely,529,Research & Development,2,3,Technical Degree,1,2038,4,Male,78,3,1,Research Scientist,1,Single,2439,11288,1,Y,No,14,3,4,80,0,4,4,3,4,2,1,2,400-800,<2,60-80,<2500,10000-15000,<5,<5,<2,8849,5k-10k
146,30,0,Travel_Rarely,1427,Research & Development,2,1,Medical,1,198,2,Male,35,2,1,Laboratory Technician,4,Single,2720,11162,0,Y,No,13,3,4,80,0,6,3,3,5,3,1,2,>1200,<2,<40,2500-5000,10000-15000,5 to 10,<5,2 to 4,8442,5k-10k
1147,49,0,Travel_Rarely,722,Research & Development,25,4,Life Sciences,1,1617,3,Female,84,3,1,Laboratory Technician,1,Married,3211,22102,1,Y,No,14,3,4,80,1,10,3,2,9,6,1,4,400-800,>20,>80,2500-5000,20000-25000,5 to 10,5 to 10,4 to 6,18891,15k-20k
1409,40,0,Travel_Frequently,692,Research & Development,11,3,Technical Degree,1,1985,4,Female,73,3,2,Laboratory Technician,3,Married,6323,26849,1,Y,No,11,3,1,80,1,10,2,4,10,9,9,4,400-800,10-15,60-80,5000-7500,>25000,5 to 10,5 to 10,>8,20526,>20k
383,22,0,Travel_Rarely,253,Research & Development,11,3,Medical,1,511,1,Female,43,3,1,Research Scientist,2,Married,2244,24440,1,Y,No,13,3,4,80,1,2,1,3,2,1,1,2,<400,10-15,40-60,<2500,20000-25000,<5,<5,<2,22196,>20k
728,54,0,Travel_Rarely,1441,Research & Development,17,3,Technical Degree,1,1013,3,Female,56,3,3,Manufacturing Director,3,Married,10739,13943,8,Y,No,11,3,3,80,1,22,2,3,10,7,0,8,>1200,15-20,40-60,>10000,10000-15000,20 to 25,5 to 10,6 to 8,3204,0k to 5k
14,28,1,Travel_Rarely,103,Research & Development,24,3,Life Sciences,1,19,3,Male,50,2,1,Laboratory Technician,3,Single,2028,12947,5,Y,Yes,14,3,2,80,0,6,4,3,4,2,0,3,<400,>20,40-60,<2500,10000-15000,5 to 10,<5,<2,10919,10k-15k
354,30,0,Non-Travel,641,Sales,25,2,Technical Degree,1,475,4,Female,85,3,2,Sales Executive,3,Married,4736,6069,7,Y,Yes,12,3,2,80,1,4,2,4,2,2,2,2,400-800,>20,>80,2500-5000,5000-10000,<5,<5,<2,1333,0k to 5k
800,28,1,Travel_Frequently,1009,Research & Development,1,3,Medical,1,1111,1,Male,45,2,1,Laboratory Technician,2,Divorced,2596,7160,1,Y,No,15,3,1,80,2,1,2,3,1,0,0,0,800-1200,<2,40-60,2500-5000,5000-10000,<5,<5,<2,4564,0k to 5k
937,39,0,Travel_Rarely,412,Research & Development,13,4,Medical,1,1307,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Y,Yes,13,3,4,80,2,21,4,3,19,9,15,2,400-800,10-15,>80,>10000,15000-20000,20 to 25,15 to 20,>8,211,0k to 5k
42,26,1,Travel_Rarely,1357,Research & Development,25,3,Life Sciences,1,55,1,Male,48,1,1,Laboratory Technician,3,Single,2293,10558,1,Y,No,12,3,3,80,0,1,2,2,1,0,0,1,>1200,>20,40-60,<2500,10000-15000,<5,<5,<2,8265,5k-10k
896,31,0,Travel_Rarely,1062,Research & Development,24,3,Medical,1,1252,3,Female,96,2,2,Healthcare Representative,1,Single,6812,17198,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8,800-1200,>20,>80,5000-7500,15000-20000,5 to 10,5 to 10,>8,10386,10k-15k
1076,54,0,Travel_Frequently,1050,Research & Development,11,4,Medical,1,1520,2,Female,87,3,4,Manager,4,Divorced,16032,24456,3,Y,No,20,4,1,80,1,26,2,3,14,9,1,12,800-1200,10-15,>80,>10000,20000-25000,25 to 30,10 to 15,>8,8424,5k-10k
827,28,0,Travel_Frequently,773,Research & Development,6,3,Life Sciences,1,1154,3,Male,39,2,1,Research Scientist,3,Divorced,2703,22088,1,Y,Yes,14,3,4,80,1,3,2,3,3,1,0,2,400-800,5-10,<40,2500-5000,20000-25000,<5,<5,<2,19385,15k-20k
599,36,0,Travel_Rarely,1041,Human Resources,13,3,Human Resources,1,829,3,Male,36,3,1,Human Resources,2,Married,2143,25527,4,Y,No,13,3,2,80,1,8,2,3,5,2,0,4,800-1200,10-15,<40,<2500,>25000,5 to 10,<5,<2,23384,>20k
768,40,0,Travel_Rarely,300,Sales,26,3,Marketing,1,1066,3,Male,74,3,2,Sales Executive,1,Married,8396,22217,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,<400,>20,60-80,7500-10000,20000-25000,5 to 10,5 to 10,6 to 8,13821,10k-15k
277,38,0,Travel_Rarely,322,Sales,7,2,Medical,1,382,1,Female,44,4,2,Sales Executive,1,Divorced,5605,19191,1,Y,Yes,24,4,3,80,1,8,3,3,8,0,7,7,<400,5-10,40-60,5000-7500,15000-20000,5 to 10,5 to 10,<2,13586,10k-15k
461,35,0,Travel_Rarely,195,Sales,1,3,Medical,1,620,1,Female,80,3,2,Sales Executive,3,Single,4859,6698,1,Y,No,16,3,4,80,0,5,3,3,5,4,0,3,<400,<2,60-80,2500-5000,5000-10000,<5,<5,2 to 4,1839,0k to 5k
770,46,0,Travel_Rarely,430,Research & Development,1,4,Medical,1,1069,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,400-800,<2,<40,>10000,20000-25000,20 to 25,<5,<2,1818,0k to 5k
1025,24,0,Travel_Rarely,1476,Sales,4,1,Medical,1,1445,4,Female,42,3,2,Sales Executive,3,Married,4162,15211,1,Y,Yes,12,3,3,80,2,5,3,3,5,4,0,3,>1200,2-5,40-60,2500-5000,15000-20000,<5,<5,2 to 4,11049,10k-15k
151,35,0,Travel_Rarely,662,Sales,1,5,Marketing,1,204,3,Male,94,3,3,Sales Executive,2,Married,7295,11439,1,Y,No,13,3,1,80,2,10,3,3,10,8,0,6,400-800,<2,>80,5000-7500,10000-15000,5 to 10,5 to 10,6 to 8,4144,0k to 5k
1206,26,0,Non-Travel,786,Research & Development,7,3,Medical,1,1693,4,Male,76,3,1,Laboratory Technician,4,Single,2570,11925,1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7,400-800,5-10,60-80,2500-5000,10000-15000,5 to 10,5 to 10,6 to 8,9355,5k-10k
1037,45,0,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,1,1465,2,Male,55,3,3,Manufacturing Director,4,Married,9380,14720,4,Y,Yes,18,3,4,80,2,10,4,4,3,1,1,2,>1200,>20,40-60,7500-10000,10000-15000,5 to 10,<5,<2,5340,5k-10k
919,59,0,Travel_Rarely,1429,Research & Development,18,4,Medical,1,1283,4,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,Y,No,12,3,4,80,0,25,6,2,9,7,5,4,>1200,15-20,60-80,>10000,20000-25000,20 to 25,5 to 10,6 to 8,9490,5k-10k
1191,31,0,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,1673,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,800-1200,2-5,60-80,5000-7500,20000-25000,5 to 10,5 to 10,<2,17113,15k-20k
674,58,0,Travel_Rarely,1272,Research & Development,5,3,Technical Degree,1,940,3,Female,37,2,3,Healthcare Representative,2,Divorced,10552,9255,2,Y,Yes,13,3,4,80,1,24,3,3,6,0,0,4,>1200,2-5,<40,>10000,5000-10000,20 to 25,5 to 10,<2,-1297,<0
11,29,0,Travel_Rarely,153,Research & Development,15,2,Life Sciences,1,15,4,Female,49,2,2,Laboratory Technician,3,Single,4193,12682,0,Y,Yes,12,3,4,80,0,10,3,3,9,5,0,8,<400,10-15,40-60,2500-5000,10000-15000,5 to 10,5 to 10,4 to 6,8489,5k-10k
571,26,0,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,792,1,Female,71,1,1,Laboratory Technician,4,Divorced,4364,5288,3,Y,No,14,3,1,80,1,5,2,3,2,2,2,0,400-800,<2,60-80,2500-5000,5000-10000,<5,<5,<2,924,0k to 5k
440,34,1,Travel_Frequently,988,Human Resources,23,3,Human Resources,1,590,2,Female,43,3,3,Human Resources,1,Divorced,9950,11533,9,Y,Yes,15,3,3,80,3,11,2,3,3,2,0,2,800-1200,>20,40-60,7500-10000,10000-15000,10 to 15,<5,<2,1583,0k to 5k
93,46,0,Travel_Frequently,638,Research & Development,1,3,Medical,1,124,3,Male,40,2,3,Healthcare Representative,1,Married,10673,3142,2,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,400-800,<2,<40,>10000,<5000,20 to 25,5 to 10,>8,-7531,<0
860,22,1,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1,1203,3,Male,48,2,1,Research Scientist,4,Married,2853,4223,0,Y,Yes,11,3,2,80,1,1,5,3,0,0,0,0,>1200,2-5,40-60,2500-5000,<5000,<5,,<2,1370,0k to 5k
8,38,0,Travel_Frequently,216,Research & Development,23,3,Life Sciences,1,12,4,Male,44,2,3,Manufacturing Director,3,Single,9526,8787,0,Y,No,21,4,2,80,0,10,2,3,9,7,1,8,<400,>20,40-60,7500-10000,5000-10000,5 to 10,5 to 10,6 to 8,-739,<0
616,51,0,Travel_Rarely,1318,Sales,26,4,Marketing,1,851,1,Female,66,3,4,Manager,3,Married,16307,5594,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17,>1200,>20,60-80,>10000,5000-10000,25 to 30,15 to 20,4 to 6,-10713,<0
1027,34,0,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,1447,4,Female,86,2,1,Laboratory Technician,2,Married,3294,3708,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2,400-800,<2,>80,2500-5000,<5000,5 to 10,<5,2 to 4,414,0k to 5k
410,30,0,Travel_Rarely,317,Research & Development,2,3,Life Sciences,1,548,3,Female,43,1,2,Manufacturing Director,4,Single,6091,24793,2,Y,No,20,4,3,80,0,11,2,3,5,4,0,2,<400,<2,40-60,5000-7500,20000-25000,10 to 15,<5,2 to 4,18702,15k-20k
1142,45,0,Travel_Rarely,1015,Research & Development,5,5,Medical,1,1611,3,Female,50,1,2,Laboratory Technician,1,Single,5769,23447,1,Y,Yes,14,3,1,80,0,10,3,3,10,7,1,4,800-1200,2-5,40-60,5000-7500,20000-25000,5 to 10,5 to 10,6 to 8,17678,15k-20k
1212,34,0,Travel_Rarely,678,Research & Development,19,3,Life Sciences,1,1701,2,Female,35,2,1,Research Scientist,4,Married,2929,20338,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7,400-800,15-20,<40,2500-5000,20000-25000,5 to 10,5 to 10,>8,17409,15k-20k
1330,43,0,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1,Female,81,2,5,Manager,3,Married,19392,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14,800-1200,5-10,>80,>10000,20000-25000,20 to 25,15 to 20,>8,3147,0k to 5k
347,47,0,Travel_Frequently,1309,Sales,4,1,Medical,1,467,2,Male,99,3,2,Sales Representative,3,Single,2976,25751,3,Y,No,19,3,1,80,0,5,3,3,0,0,0,0,>1200,2-5,>80,2500-5000,>25000,<5,,<2,22775,>20k
107,25,1,Travel_Rarely,240,Sales,5,3,Marketing,1,142,3,Male,46,2,2,Sales Executive,3,Single,5744,26959,1,Y,Yes,11,3,4,80,0,6,1,3,6,4,0,3,<400,2-5,40-60,5000-7500,>25000,5 to 10,5 to 10,2 to 4,21215,>20k
871,24,1,Travel_Rarely,984,Research & Development,17,2,Life Sciences,1,1219,4,Female,97,3,1,Laboratory Technician,2,Married,2210,3372,1,Y,No,13,3,1,80,1,1,3,1,1,0,0,0,800-1200,15-20,>80,<2500,<5000,<5,<5,<2,1162,0k to 5k
82,55,0,Travel_Rarely,111,Sales,1,2,Life Sciences,1,106,1,Male,70,3,3,Sales Executive,4,Married,10239,18092,3,Y,No,14,3,4,80,1,24,4,3,1,0,1,0,<400,<2,60-80,>10000,15000-20000,20 to 25,<5,<2,7853,5k-10k
205,29,1,Travel_Rarely,121,Sales,27,3,Marketing,1,283,2,Female,35,3,3,Sales Executive,4,Married,7639,24525,1,Y,No,22,4,4,80,3,10,3,2,10,4,1,9,<400,>20,<40,7500-10000,20000-25000,5 to 10,5 to 10,2 to 4,16886,15k-20k
1273,22,1,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0,>1200,5-10,60-80,<2500,15000-20000,<5,<5,<2,13601,10k-15k
947,52,1,Travel_Rarely,1030,Sales,5,3,Life Sciences,1,1319,2,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7,800-1200,2-5,60-80,7500-10000,20000-25000,5 to 10,5 to 10,6 to 8,13088,10k-15k
971,51,0,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1,1367,4,Female,82,2,4,Manufacturing Director,2,Single,13142,24439,3,Y,No,16,3,2,80,0,29,1,2,5,2,0,3,>1200,10-15,>80,>10000,20000-25000,25 to 30,<5,<2,11297,10k-15k
748,26,1,Non-Travel,265,Sales,29,2,Medical,1,1037,2,Male,79,1,2,Sales Executive,1,Single,4969,21813,8,Y,No,18,3,4,80,0,7,6,3,2,2,2,2,<400,>20,60-80,2500-5000,20000-25000,5 to 10,<5,<2,16844,15k-20k
290,49,0,Travel_Frequently,636,Research & Development,10,4,Life Sciences,1,396,3,Female,35,3,5,Research Director,1,Single,18665,25594,9,Y,Yes,11,3,4,80,0,22,4,3,3,2,1,2,400-800,5-10,<40,>10000,>25000,20 to 25,<5,<2,6929,5k-10k
448,40,0,Travel_Rarely,302,Research & Development,6,3,Life Sciences,1,601,2,Female,75,3,4,Manufacturing Director,3,Single,13237,20364,7,Y,No,15,3,3,80,0,22,3,3,20,6,5,13,<400,5-10,60-80,>10000,20000-25000,20 to 25,15 to 20,4 to 6,7127,5k-10k
1069,28,0,Travel_Rarely,1423,Research & Development,1,3,Life Sciences,1,1506,1,Male,72,2,1,Research Scientist,3,Divorced,1563,12530,1,Y,No,14,3,4,80,1,1,2,1,1,0,0,0,>1200,<2,60-80,<2500,10000-15000,<5,<5,<2,10967,10k-15k
505,26,0,Travel_Rarely,991,Research & Development,6,3,Life Sciences,1,686,3,Female,71,3,1,Laboratory Technician,4,Married,2659,17759,1,Y,Yes,13,3,3,80,1,3,2,3,3,2,0,2,800-1200,5-10,60-80,2500-5000,15000-20000,<5,<5,<2,15100,15k-20k
44,30,0,Travel_Frequently,721,Research & Development,1,2,Medical,1,57,3,Female,58,3,2,Laboratory Technician,4,Single,4011,10781,1,Y,No,23,4,4,80,0,12,2,3,12,8,3,7,400-800,<2,40-60,2500-5000,10000-15000,10 to 15,10 to 15,6 to 8,6770,5k-10k
588,50,0,Travel_Rarely,691,Research & Development,2,3,Medical,1,815,3,Male,64,3,4,Research Director,3,Married,17639,6881,5,Y,No,16,3,4,80,0,30,3,3,4,3,0,3,400-800,<2,60-80,>10000,5000-10000,25 to 30,<5,2 to 4,-10758,<0
293,26,1,Travel_Rarely,950,Sales,4,4,Marketing,1,401,4,Male,48,2,2,Sales Executive,4,Single,5828,8450,1,Y,Yes,12,3,2,80,0,8,0,3,8,7,7,4,800-1200,2-5,40-60,5000-7500,5000-10000,5 to 10,5 to 10,6 to 8,2622,0k to 5k
999,42,0,Travel_Rarely,1147,Human Resources,10,3,Human Resources,1,1408,3,Female,31,3,4,Manager,1,Married,16799,16616,0,Y,No,14,3,3,80,1,21,5,3,20,7,0,9,800-1200,5-10,<40,>10000,15000-20000,20 to 25,15 to 20,6 to 8,-183,<0
72,31,0,Travel_Rarely,1082,Research & Development,1,4,Medical,1,95,3,Male,87,3,1,Research Scientist,2,Single,2501,18775,1,Y,No,17,3,2,80,0,1,4,3,1,1,1,0,800-1200,<2,>80,2500-5000,15000-20000,<5,<5,<2,16274,15k-20k
1353,34,1,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,Married,2307,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0,800-1200,15-20,>80,<2500,10000-15000,<5,<5,<2,12153,10k-15k
275,37,0,Non-Travel,728,Research & Development,1,4,Medical,1,380,1,Female,80,3,3,Research Director,4,Divorced,13603,11677,2,Y,Yes,18,3,1,80,2,15,2,3,5,2,0,2,400-800,<2,60-80,>10000,10000-15000,10 to 15,<5,<2,-1926,<0
714,50,0,Travel_Rarely,1126,Research & Development,1,2,Medical,1,997,4,Male,66,3,4,Research Director,4,Divorced,17399,6615,9,Y,No,22,4,3,80,1,32,1,2,5,4,1,3,800-1200,<2,60-80,>10000,5000-10000,>30,<5,2 to 4,-10784,<0
751,50,0,Non-Travel,145,Sales,1,3,Life Sciences,1,1040,4,Female,95,3,2,Sales Executive,3,Married,6347,24920,0,Y,No,12,3,1,80,1,19,3,3,18,7,0,13,<400,<2,>80,5000-7500,20000-25000,15 to 20,15 to 20,6 to 8,18573,15k-20k
235,43,0,Travel_Rarely,1034,Sales,16,3,Marketing,1,327,4,Female,80,3,4,Manager,4,Married,16064,7744,5,Y,Yes,22,4,3,80,1,22,3,3,17,13,1,9,800-1200,15-20,60-80,>10000,5000-10000,20 to 25,15 to 20,>8,-8320,<0
138,25,0,Travel_Rarely,959,Sales,28,3,Life Sciences,1,183,1,Male,41,2,2,Sales Executive,3,Married,8639,24835,2,Y,No,18,3,4,80,0,6,3,3,2,2,2,2,800-1200,>20,40-60,7500-10000,20000-25000,5 to 10,<5,<2,16196,15k-20k
567,34,0,Travel_Rarely,304,Sales,2,3,Other,1,786,4,Male,60,3,2,Sales Executive,4,Single,6274,18686,1,Y,No,22,4,3,80,0,6,5,3,6,5,1,4,<400,<2,40-60,5000-7500,15000-20000,5 to 10,5 to 10,4 to 6,12412,10k-15k
1179,34,0,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,1,1658,4,Female,66,3,2,Research Scientist,2,Divorced,5433,19332,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,800-1200,2-5,60-80,5000-7500,15000-20000,10 to 15,10 to 15,6 to 8,13899,10k-15k
155,29,0,Non-Travel,1496,Research & Development,1,1,Technical Degree,1,208,4,Male,41,3,2,Manufacturing Director,3,Married,4319,26283,1,Y,No,13,3,1,80,1,10,1,3,10,7,0,9,>1200,<2,40-60,2500-5000,>25000,5 to 10,5 to 10,6 to 8,21964,>20k
261,38,0,Non-Travel,1327,Sales,2,2,Life Sciences,1,361,4,Male,39,2,2,Sales Executive,4,Married,5249,19682,3,Y,No,18,3,4,80,1,13,0,3,8,7,7,5,>1200,<2,<40,5000-7500,15000-20000,10 to 15,5 to 10,6 to 8,14433,10k-15k
611,35,0,Travel_Rarely,950,Research & Development,7,3,Other,1,845,3,Male,59,3,3,Manufacturing Director,3,Single,10221,18869,3,Y,No,21,4,2,80,0,17,3,4,8,5,1,6,800-1200,5-10,40-60,>10000,15000-20000,15 to 20,5 to 10,4 to 6,8648,5k-10k
169,32,0,Travel_Rarely,120,Research & Development,6,5,Life Sciences,1,231,3,Male,43,3,1,Research Scientist,3,Single,3038,12430,3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4,<400,5-10,40-60,2500-5000,10000-15000,5 to 10,<5,2 to 4,9392,5k-10k
1089,37,0,Travel_Rarely,674,Research & Development,13,3,Medical,1,1543,1,Male,47,3,2,Research Scientist,4,Married,4285,3031,1,Y,No,17,3,1,80,0,10,2,3,10,8,3,7,400-800,10-15,40-60,2500-5000,<5000,5 to 10,5 to 10,6 to 8,-1254,<0
665,47,0,Travel_Rarely,1454,Sales,2,4,Life Sciences,1,925,4,Female,65,2,1,Sales Representative,4,Single,3294,13137,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2,>1200,<2,60-80,2500-5000,10000-15000,<5,<5,<2,9843,5k-10k
1451,38,0,Travel_Rarely,345,Sales,10,2,Life Sciences,1,2041,1,Female,100,3,2,Sales Executive,4,Married,5343,5982,1,Y,No,11,3,3,80,1,10,1,3,10,7,1,9,<400,5-10,>80,5000-7500,5000-10000,5 to 10,5 to 10,6 to 8,639,0k to 5k
84,34,0,Travel_Rarely,1153,Research & Development,1,2,Medical,1,110,1,Male,94,3,2,Manufacturing Director,2,Married,4325,17736,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3,800-1200,<2,>80,2500-5000,15000-20000,<5,<5,<2,13411,10k-15k
554,27,0,Travel_Rarely,975,Research & Development,7,3,Medical,1,764,4,Female,55,2,2,Healthcare Representative,1,Single,6811,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7,800-1200,5-10,40-60,5000-7500,20000-25000,5 to 10,5 to 10,4 to 6,16587,15k-20k
989,37,0,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1,1394,3,Male,54,3,1,Research Scientist,3,Married,2996,5182,7,Y,Yes,15,3,4,80,0,8,2,3,6,4,1,3,>1200,2-5,40-60,2500-5000,5000-10000,5 to 10,5 to 10,2 to 4,2186,0k to 5k
